Material;Material Document;Reference;Posting Date;Time of Entry;Quantity;Base Unit of Measure;Boxes;Pallets
70051360;4905938629;0084186598;06/01/2022;12:14:15;40;CU;0;0,0
7005362X;4905938629;0084186598;06/01/2022;12:14:15;20;CU;0;0,0
7006702F;4905938629;0084186598;06/01/2022;12:14:15;40;CU;4;0,1
7009378K;4905938629;0084186598;06/01/2022;12:14:15;50;CU;1;0,1
W045150201;4905938629;0084186598;06/01/2022;12:14:15;5;CU;0;0,0
W045150201;4905938629;0084186598;06/01/2022;12:14:15;55;CU;1;0,0
W301134301;4905938629;0084186598;06/01/2022;12:14:15;70;CU;7;0,1
W301501503;4905938629;0084186598;06/01/2022;12:14:15;5;CU;0;0,0
W301565500;4905938629;0084186598;06/01/2022;12:14:15;70;CU;1;0,1
W301656103;4905938629;0084186598;06/01/2022;12:14:15;15;CU;0;0,0
V301677000;4905938629;0084186598;06/01/2022;12:14:15;32;CU;4;0,0
W301581500;4905938629;0084186598;06/01/2022;12:14:15;20;CU;0;0,0
W301581600;4905938629;0084186598;06/01/2022;12:14:15;20;CU;0;0,0
W301614000;4905938629;0084186598;06/01/2022;12:14:15;25;CU;1;0,0
W301916200;4905938629;0084186598;06/01/2022;12:14:15;10;CU;2;0,0
W302026900;4905938629;0084186598;06/01/2022;12:14:15;20;CU;2;0,0
X301082803;4905938629;0084186598;06/01/2022;12:14:15;24;CU;6;0,0
X301082903;4905938629;0084186598;06/01/2022;12:14:15;16;CU;4;0,0
X301083103;4905938629;0084186598;06/01/2022;12:14:15;48;CU;12;0,0
X301083302;4905938629;0084186598;06/01/2022;12:14:15;24;CU;6;0,0
X301083302;4905938629;0084186598;06/01/2022;12:14:15;4;CU;1;0,0
X301083403;4905938629;0084186598;06/01/2022;12:14:15;8;CU;2;0,0
X301083502;4905938629;0084186598;06/01/2022;12:14:15;28;CU;7;0,0
X301091800;4905938629;0084186598;06/01/2022;12:14:15;20;CU;5;0,0
X301450500;4905938629;0084186598;06/01/2022;12:14:15;8;CU;2;0,0
X301495802;4905938629;0084186598;06/01/2022;12:14:15;16;CU;4;0,0
X301583900;4905938629;0084186598;06/01/2022;12:14:15;24;CU;4;0,0
X301584000;4905938629;0084186598;06/01/2022;12:14:15;42;CU;7;0,1
X301584900;4905938629;0084186598;06/01/2022;12:14:15;4;CU;1;0,0
X301585000;4905938629;0084186598;06/01/2022;12:14:15;12;CU;3;0,0
X301585100;4905938629;0084186598;06/01/2022;12:14:15;8;CU;2;0,0
X301649700;4905938629;0084186598;06/01/2022;12:14:15;8;CU;1;0,0
X301649801;4905938629;0084186598;06/01/2022;12:14:15;8;CU;1;0,0
X301649900;4905938629;0084186598;06/01/2022;12:14:15;8;CU;1;0,0
X301746800;4905938629;0084186598;06/01/2022;12:14:15;60;CU;10;0,0
X301746900;4905938629;0084186598;06/01/2022;12:14:15;24;CU;4;0,0
X301835200;4905938629;0084186598;06/01/2022;12:14:15;32;CU;8;0,0
Y300752302;4905938759;;06/01/2022;15:44:17;55 440;CU;9240;28,1
Y00561G0;4905938785;0084186593;06/01/2022;18:44:18;20;CU;3;0,0
Y00561G0;4905938785;0084186593;06/01/2022;18:44:18;23;CU;4;0,0
Y000060808;4905938785;0084186593;06/01/2022;18:44:18;43;CU;7;0,0
Y000060904;4905938785;0084186593;06/01/2022;18:44:18;57;CU;10;0,0
Y000060904;4905938785;0084186593;06/01/2022;18:44:18;2;CU;0;0,0
Y300047300;4905938785;0084186593;06/01/2022;18:44:18;9;CU;2;0,0
Y300752500;4905938785;0084186593;06/01/2022;18:44:18;23;CU;4;0,0
Y301017000;4905938785;0084186593;06/01/2022;18:44:18;54;CU;9;0,0
Y301017000;4905938785;0084186593;06/01/2022;18:44:18;27;CU;5;0,0
Y301044706;4905938785;0084186593;06/01/2022;18:44:18;35;CU;6;0,0
Y301343901;4905938785;0084186593;06/01/2022;18:44:18;3;CU;1;0,0
Y301343901;4905938785;0084186593;06/01/2022;18:44:18;25;CU;4;0,0
Y301519801;4905938785;0084186593;06/01/2022;18:44:18;18;CU;2;0,0
Y301522000;4905938785;0084186593;06/01/2022;18:44:18;8;CU;1;0,0
Y301522100;4905938785;0084186593;06/01/2022;18:44:18;9;CU;2;0,0
Y000060804;4905938788;0084186605;06/01/2022;18:44:22;194;CU;32;0,1
Y000060804;4905938788;0084186605;06/01/2022;18:44:22;22;CU;4;0,0
Y000060904;4905938788;0084186605;06/01/2022;18:44:22;13;CU;2;0,0
Y000060904;4905938788;0084186605;06/01/2022;18:44:22;294;CU;49;0,1
Y300047300;4905938788;0084186605;06/01/2022;18:44:22;61;CU;10;0,0
Y300047300;4905938788;0084186605;06/01/2022;18:44:22;18;CU;3;0,0
Y300752500;4905938788;0084186605;06/01/2022;18:44:22;99;CU;17;0,1
Y301017000;4905938788;0084186605;06/01/2022;18:44:22;144;CU;24;0,1
Y301017000;4905938788;0084186605;06/01/2022;18:44:22;24;CU;4;0,0
Y301017701;4905938788;0084186605;06/01/2022;18:44:22;43;CU;7;0,0
Y301017701;4905938788;0084186605;06/01/2022;18:44:22;4;CU;1;0,0
Y301044703;4905938788;0084186605;06/01/2022;18:44:22;68;CU;11;0,0
Y301343901;4905938788;0084186605;06/01/2022;18:44:22;114;CU;19;0,1
Y301343901;4905938788;0084186605;06/01/2022;18:44:22;18;CU;3;0,0
Y301343901;4905938788;0084186605;06/01/2022;18:44:22;22;CU;4;0,0
Y301709100;4905938788;0084186605;06/01/2022;18:44:22;45;CU;8;0,0
Y301709100;4905938788;0084186605;06/01/2022;18:44:22;133;CU;22;0,1
71938770;4905938789;0084186606;06/01/2022;18:44:26;1;CU;1;0,3
Y00561G0;4905938789;0084186606;06/01/2022;18:44:26;135;CU;23;0,1
Y00561G0;4905938789;0084186606;06/01/2022;18:44:26;193;CU;32;0,1
Y000060804;4905938789;0084186606;06/01/2022;18:44:26;25;CU;4;0,0
Y000060804;4905938789;0084186606;06/01/2022;18:44:26;105;CU;18;0,0
Y000060904;4905938789;0084186606;06/01/2022;18:44:26;22;CU;4;0,0
Y000060904;4905938789;0084186606;06/01/2022;18:44:26;173;CU;29;0,1
Y300047300;4905938789;0084186606;06/01/2022;18:44:26;16;CU;3;0,0
Y300752500;4905938789;0084186606;06/01/2022;18:44:26;81;CU;14;0,0
Y301017000;4905938789;0084186606;06/01/2022;18:44:26;27;CU;5;0,0
Y301017000;4905938789;0084186606;06/01/2022;18:44:26;17;CU;3;0,0
Y301017701;4905938789;0084186606;06/01/2022;18:44:26;5;CU;1;0,0
Y301017701;4905938789;0084186606;06/01/2022;18:44:26;10;CU;2;0,0
Y301044703;4905938789;0084186606;06/01/2022;18:44:26;194;CU;32;0,1
Y301044703;4905938789;0084186606;06/01/2022;18:44:26;49;CU;8;0,0
Y301343901;4905938789;0084186606;06/01/2022;18:44:26;26;CU;4;0,0
Y301343901;4905938789;0084186606;06/01/2022;18:44:26;10;CU;2;0,0
Y301519800;4905938789;0084186606;06/01/2022;18:44:26;158;CU;13;0,0
Y301522000;4905938789;0084186606;06/01/2022;18:44:26;61;CU;10;0,0
Y301522100;4905938789;0084186606;06/01/2022;18:44:26;36;CU;6;0,0
V300806903;5000054323;4500034210;06/01/2022;19:14:13;2 560;CU;128;1,0
V301249600;5000054323;4500034210;06/01/2022;19:14:13;1 992;CU;83;1,0
V301687200;5000054323;4500034210;06/01/2022;19:14:13;3 200;CU;160;1,0
7000235V;5000054324;4500034209;06/01/2022;19:44:15;1 440;CU;8;0,3
7000237N;5000054324;4500034209;06/01/2022;19:44:15;1 440;CU;8;0,3
7000914D;5000054324;4500034209;06/01/2022;19:44:15;1 152;CU;8;0,1
7000922D;5000054324;4500034209;06/01/2022;19:44:15;1 152;CU;16;0,3
7000923D;5000054324;4500034209;06/01/2022;19:44:15;960;CU;4;0,2
70020640;5000054324;4500034209;06/01/2022;19:44:15;3 000;CU;25;1,0
70021120;5000054324;4500034209;06/01/2022;19:44:15;275;CU;55;0,1
70022500;5000054324;4500034209;06/01/2022;19:44:15;384;CU;16;0,1
7002710A;5000054324;4500034209;06/01/2022;19:44:15;3 600;CU;360;6,0
7002722C;5000054324;4500034209;06/01/2022;19:44:15;480;CU;48;0,3
7002774Q;5000054324;4500034209;06/01/2022;19:44:15;320;CU;16;0,3
7004020E;5000054324;4500034209;06/01/2022;19:44:15;1 200;CU;6;0,3
7004021C;5000054324;4500034209;06/01/2022;19:44:15;700;CU;7;0,2
7004025E;5000054324;4500034209;06/01/2022;19:44:15;2 400;CU;12;0,7
7004127E;5000054324;4500034209;06/01/2022;19:44:15;2 400;CU;12;0,4
70050680;5000054324;4500034209;06/01/2022;19:44:15;9 000;CU;75;3,0
70050900;5000054324;4500034209;06/01/2022;19:44:15;800;CU;4;0,1
70051360;5000054324;4500034209;06/01/2022;19:44:15;1 400;CU;14;0,2
7005155E;5000054324;4500034209;06/01/2022;19:44:15;1 050;CU;21;0,4
7006714F;5000054324;4500034209;06/01/2022;19:44:15;8 640;CU;288;9,0
70071610;5000054324;4500034209;06/01/2022;19:44:15;900;CU;18;1,0
Y301017000;5000054324;4500034209;06/01/2022;19:44:15;9 720;CU;1620;5,0
7000188H;5000054333;4500034211;07/01/2022;12:44:17;280;CU;28;1,0
7001057A;5000054333;4500034211;07/01/2022;12:44:17;1 800;CU;180;3,0
7001710G;5000054333;4500034211;07/01/2022;12:44:17;5 040;CU;168;7,0
70020560;5000054333;4500034211;07/01/2022;12:44:17;7 560;CU;756;3,0
70027080;5000054333;4500034211;07/01/2022;12:44:17;10 800;CU;1080;9,0
7002708B;5000054333;4500034211;07/01/2022;12:44:17;1 200;CU;120;1,0
70027600;5000054333;4500034211;07/01/2022;12:44:17;2 970;CU;297;1,0
70027740;5000054333;4500034211;07/01/2022;12:44:17;880;CU;44;1,0
70027760;5000054333;4500034211;07/01/2022;12:44:17;5 940;CU;594;2,0
7005099X;5000054333;4500034211;07/01/2022;12:44:17;1 050;CU;105;0,4
7005112E;5000054333;4500034211;07/01/2022;12:44:17;8 000;CU;40;0,5
7005115E;5000054333;4500034211;07/01/2022;12:44:17;8 000;CU;40;0,5
7005115I;5000054333;4500034211;07/01/2022;12:44:17;8 000;CU;40;0,5
7007053B;5000054333;4500034211;07/01/2022;12:44:17;1 540;CU;77;1,0
7007078C;5000054333;4500034211;07/01/2022;12:44:17;720;CU;120;1,0
Y301849000;5000054333;4500034211;07/01/2022;12:44:17;810;CU;135;0,5
Y301601801;4905939042;;07/01/2022;12:44:17;33 888;CU;2824;6,0
Y301781301;4905939042;;07/01/2022;12:44:17;20 052;CU;1671;10,4
Y302014700;4905939042;;07/01/2022;12:44:17;27 984;CU;2332;14,9
Y00561G0;4905939102;0084186622;07/01/2022;14:59:17;16;CU;3;0,0
Y000060804;4905939102;0084186622;07/01/2022;14:59:17;11;CU;2;0,0
Y000060904;4905939102;0084186622;07/01/2022;14:59:17;21;CU;4;0,0
Y300047300;4905939102;0084186622;07/01/2022;14:59:17;5;CU;1;0,0
Y300752500;4905939102;0084186622;07/01/2022;14:59:17;14;CU;2;0,0
Y301017000;4905939102;0084186622;07/01/2022;14:59:17;2;CU;0;0,0
Y301044703;4905939102;0084186622;07/01/2022;14:59:17;20;CU;3;0,0
Y301343901;4905939102;0084186622;07/01/2022;14:59:17;5;CU;1;0,0
Y301519800;4905939102;0084186622;07/01/2022;14:59:17;5;CU;0;0,0
Y301522000;4905939102;0084186622;07/01/2022;14:59:17;9;CU;2;0,0
Y301522100;4905939102;0084186622;07/01/2022;14:59:17;6;CU;1;0,0
Y301764100;4905939102;0084186622;07/01/2022;14:59:17;10;CU;1;0,0
Y301780700;4905939102;0084186622;07/01/2022;14:59:17;11;CU;1;0,0
Y301780800;4905939102;0084186622;07/01/2022;14:59:17;6;CU;1;0,0
Y00561G0;4905939104;0084186621;07/01/2022;14:59:21;1;CU;0;0,0
Y000060804;4905939104;0084186621;07/01/2022;14:59:21;4;CU;1;0,0
Y000060804;4905939104;0084186621;07/01/2022;14:59:21;2;CU;0;0,0
Y000060904;4905939104;0084186621;07/01/2022;14:59:21;3;CU;1;0,0
Y000060904;4905939104;0084186621;07/01/2022;14:59:21;13;CU;2;0,0
Y300047300;4905939104;0084186621;07/01/2022;14:59:21;4;CU;1;0,0
Y300752500;4905939104;0084186621;07/01/2022;14:59:21;7;CU;1;0,0
Y301044703;4905939104;0084186621;07/01/2022;14:59:21;1;CU;0;0,0
Y301519800;4905939104;0084186621;07/01/2022;14:59:21;12;CU;1;0,0
Y301522000;4905939104;0084186621;07/01/2022;14:59:21;3;CU;1;0,0
Y00561G0;4905939105;0084186617;07/01/2022;14:59:22;162;CU;27;0,1
Y00561G0;4905939105;0084186617;07/01/2022;14:59:22;20;CU;3;0,0
Y000060808;4905939105;0084186617;07/01/2022;14:59:22;63;CU;11;0,0
Y000060808;4905939105;0084186617;07/01/2022;14:59:22;158;CU;26;0,1
Y000060904;4905939105;0084186617;07/01/2022;14:59:22;18;CU;3;0,0
Y000060904;4905939105;0084186617;07/01/2022;14:59:22;85;CU;14;0,0
Y300047300;4905939105;0084186617;07/01/2022;14:59:22;209;CU;35;0,1
Y300047300;4905939105;0084186617;07/01/2022;14:59:22;10;CU;2;0,0
Y301017000;4905939105;0084186617;07/01/2022;14:59:22;163;CU;27;0,1
Y301017000;4905939105;0084186617;07/01/2022;14:59:22;52;CU;9;0,0
Y301601800;4905939105;0084186617;07/01/2022;14:59:22;189;CU;16;0,0
Y00561G0;4905939106;0084186624;07/01/2022;14:59:24;44;CU;7;0,0
Y000060904;4905939106;0084186624;07/01/2022;14:59:24;251;CU;42;0,1
Y000060904;4905939106;0084186624;07/01/2022;14:59:24;242;CU;40;0,1
Y300047300;4905939106;0084186624;07/01/2022;14:59:24;45;CU;8;0,0
Y300047300;4905939106;0084186624;07/01/2022;14:59:24;10;CU;2;0,0
Y301017000;4905939106;0084186624;07/01/2022;14:59:24;70;CU;12;0,0
Y301017000;4905939106;0084186624;07/01/2022;14:59:24;146;CU;24;0,1
Y00561G0;4905939107;0084186616;07/01/2022;14:59:26;75;CU;13;0,0
Y00561G0;4905939107;0084186616;07/01/2022;14:59:26;22;CU;4;0,0
Y000060804;4905939107;0084186616;07/01/2022;14:59:26;49;CU;8;0,0
Y000060804;4905939107;0084186616;07/01/2022;14:59:26;12;CU;2;0,0
Y000060904;4905939107;0084186616;07/01/2022;14:59:26;23;CU;4;0,0
Y000060904;4905939107;0084186616;07/01/2022;14:59:26;63;CU;11;0,0
Y300047300;4905939107;0084186616;07/01/2022;14:59:26;16;CU;3;0,0
Y300047300;4905939107;0084186616;07/01/2022;14:59:26;5;CU;1;0,0
Y300752500;4905939107;0084186616;07/01/2022;14:59:26;32;CU;5;0,0
Y301017000;4905939107;0084186616;07/01/2022;14:59:26;43;CU;7;0,0
Y301017000;4905939107;0084186616;07/01/2022;14:59:26;14;CU;2;0,0
Y301017701;4905939107;0084186616;07/01/2022;14:59:26;15;CU;3;0,0
Y301017701;4905939107;0084186616;07/01/2022;14:59:26;3;CU;1;0,0
Y301044703;4905939107;0084186616;07/01/2022;14:59:26;11;CU;2;0,0
Y301044703;4905939107;0084186616;07/01/2022;14:59:26;25;CU;4;0,0
Y301343901;4905939107;0084186616;07/01/2022;14:59:26;14;CU;2;0,0
Y301343901;4905939107;0084186616;07/01/2022;14:59:26;22;CU;4;0,0
Y00561G0;4905939108;0084186620;07/01/2022;14:59:28;19;CU;3;0,0
Y000060808;4905939108;0084186620;07/01/2022;14:59:28;17;CU;3;0,0
Y000060904;4905939108;0084186620;07/01/2022;14:59:28;24;CU;4;0,0
Y300047300;4905939108;0084186620;07/01/2022;14:59:28;6;CU;1;0,0
Y300752500;4905939108;0084186620;07/01/2022;14:59:28;11;CU;2;0,0
Y301017000;4905939108;0084186620;07/01/2022;14:59:28;17;CU;3;0,0
Y301017701;4905939108;0084186620;07/01/2022;14:59:28;5;CU;1;0,0
Y301044706;4905939108;0084186620;07/01/2022;14:59:28;18;CU;3;0,0
Y301343901;4905939108;0084186620;07/01/2022;14:59:28;2;CU;0;0,0
Y301519801;4905939108;0084186620;07/01/2022;14:59:28;12;CU;1;0,0
Y301522000;4905939108;0084186620;07/01/2022;14:59:28;6;CU;1;0,0
Y301522100;4905939108;0084186620;07/01/2022;14:59:28;4;CU;1;0,0
Y00561G0;4905939109;0084186630;07/01/2022;15:14:18;108;CU;18;0,1
Y000060704;4905939109;0084186630;07/01/2022;15:14:18;180;CU;30;0,1
Y000060808;4905939109;0084186630;07/01/2022;15:14:18;78;CU;13;0,0
Y000060808;4905939109;0084186630;07/01/2022;15:14:18;30;CU;5;0,0
Y000060909;4905939109;0084186630;07/01/2022;15:14:18;12;CU;2;0,0
Y000060909;4905939109;0084186630;07/01/2022;15:14:18;6;CU;1;0,0
Y300047300;4905939109;0084186630;07/01/2022;15:14:18;96;CU;16;0,1
Y300752300;4905939109;0084186630;07/01/2022;15:14:18;78;CU;13;0,0
Y300752400;4905939109;0084186630;07/01/2022;15:14:18;36;CU;6;0,0
Y300752500;4905939109;0084186630;07/01/2022;15:14:18;30;CU;5;0,0
Y301017000;4905939109;0084186630;07/01/2022;15:14:18;198;CU;33;0,1
Y301017000;4905939109;0084186630;07/01/2022;15:14:18;36;CU;6;0,0
Y301017600;4905939109;0084186630;07/01/2022;15:14:18;102;CU;17;0,1
Y301017701;4905939109;0084186630;07/01/2022;15:14:18;6;CU;1;0,0
Y301017701;4905939109;0084186630;07/01/2022;15:14:18;66;CU;11;0,0
Y301343901;4905939109;0084186630;07/01/2022;15:14:18;18;CU;3;0,0
Y301343901;4905939109;0084186630;07/01/2022;15:14:18;36;CU;6;0,0
Y301519801;4905939109;0084186630;07/01/2022;15:14:18;60;CU;5;0,0
Y301519801;4905939109;0084186630;07/01/2022;15:14:18;24;CU;2;0,0
Y301522000;4905939109;0084186630;07/01/2022;15:14:18;24;CU;4;0,0
Y301522100;4905939109;0084186630;07/01/2022;15:14:18;6;CU;1;0,0
Y301522100;4905939109;0084186630;07/01/2022;15:14:18;24;CU;4;0,0
Y00561G0;4905939110;0084186628;07/01/2022;15:14:22;22;CU;4;0,0
Y000060704;4905939110;0084186628;07/01/2022;15:14:22;1;CU;0;0,0
Y000060804;4905939110;0084186628;07/01/2022;15:14:22;18;CU;3;0,0
Y000060904;4905939110;0084186628;07/01/2022;15:14:22;23;CU;4;0,0
Y300047300;4905939110;0084186628;07/01/2022;15:14:22;8;CU;1;0,0
Y300047300;4905939110;0084186628;07/01/2022;15:14:22;2;CU;0;0,0
Y300752302;4905939110;0084186628;07/01/2022;15:14:22;12;CU;2;0,0
Y300752400;4905939110;0084186628;07/01/2022;15:14:22;5;CU;1;0,0
Y300752500;4905939110;0084186628;07/01/2022;15:14:22;13;CU;2;0,0
Y301017000;4905939110;0084186628;07/01/2022;15:14:22;12;CU;2;0,0
Y301044703;4905939110;0084186628;07/01/2022;15:14:22;25;CU;4;0,0
Y301343901;4905939110;0084186628;07/01/2022;15:14:22;2;CU;0;0,0
Y301519800;4905939110;0084186628;07/01/2022;15:14:22;9;CU;1;0,0
Y301522000;4905939110;0084186628;07/01/2022;15:14:22;10;CU;2;0,0
Y301522100;4905939110;0084186628;07/01/2022;15:14:22;5;CU;1;0,0
Y301764100;4905939110;0084186628;07/01/2022;15:14:22;8;CU;1;0,0
Y301780700;4905939110;0084186628;07/01/2022;15:14:22;7;CU;1;0,0
Y301780800;4905939110;0084186628;07/01/2022;15:14:22;8;CU;1;0,0
Y00561G0;4905939111;0084186629;07/01/2022;15:29:23;10;CU;2;0,0
Y000060804;4905939111;0084186629;07/01/2022;15:29:23;3;CU;1;0,0
Y000060904;4905939111;0084186629;07/01/2022;15:29:23;14;CU;2;0,0
Y300752500;4905939111;0084186629;07/01/2022;15:29:23;2;CU;0;0,0
Y301017000;4905939111;0084186629;07/01/2022;15:29:23;1;CU;0;0,0
Y301044703;4905939111;0084186629;07/01/2022;15:29:23;8;CU;1;0,0
Y301343901;4905939111;0084186629;07/01/2022;15:29:23;3;CU;1;0,0
Y301343901;4905939111;0084186629;07/01/2022;15:29:23;2;CU;0;0,0
Y301519800;4905939111;0084186629;07/01/2022;15:29:23;2;CU;0;0,0
Y301522100;4905939111;0084186629;07/01/2022;15:29:23;3;CU;1;0,0
Y00561G0;4905939112;0084186632;07/01/2022;15:29:24;98;CU;16;0,1
Y00561G0;4905939112;0084186632;07/01/2022;15:29:24;159;CU;27;0,1
Y000060704;4905939112;0084186632;07/01/2022;15:29:24;34;CU;6;0,0
Y000060804;4905939112;0084186632;07/01/2022;15:29:24;209;CU;35;0,1
Y000060804;4905939112;0084186632;07/01/2022;15:29:24;10;CU;2;0,0
Y000060904;4905939112;0084186632;07/01/2022;15:29:24;26;CU;4;0,0
Y000060904;4905939112;0084186632;07/01/2022;15:29:24;278;CU;46;0,1
Y300047300;4905939112;0084186632;07/01/2022;15:29:24;9;CU;2;0,0
Y300047300;4905939112;0084186632;07/01/2022;15:29:24;143;CU;24;0,1
Y300457101;4905939112;0084186632;07/01/2022;15:29:24;27;CU;2;0,0
Y300457302;4905939112;0084186632;07/01/2022;15:29:24;36;CU;3;0,0
Y300752300;4905939112;0084186632;07/01/2022;15:29:24;10;CU;2;0,0
Y300752300;4905939112;0084186632;07/01/2022;15:29:24;13;CU;2;0,0
Y300752400;4905939112;0084186632;07/01/2022;15:29:24;54;CU;9;0,0
Y300752500;4905939112;0084186632;07/01/2022;15:29:24;123;CU;21;0,1
Y301017000;4905939112;0084186632;07/01/2022;15:29:24;241;CU;40;0,1
Y301017000;4905939112;0084186632;07/01/2022;15:29:24;30;CU;5;0,0
Y301017400;4905939112;0084186632;07/01/2022;15:29:24;8;CU;1;0,0
Y301017600;4905939112;0084186632;07/01/2022;15:29:24;11;CU;2;0,0
Y301017701;4905939112;0084186632;07/01/2022;15:29:24;53;CU;9;0,0
Y301017701;4905939112;0084186632;07/01/2022;15:29:24;31;CU;5;0,0
Y301044703;4905939112;0084186632;07/01/2022;15:29:24;207;CU;35;0,1
Y301044703;4905939112;0084186632;07/01/2022;15:29:24;9;CU;2;0,0
Y301112300;4905939112;0084186632;07/01/2022;15:29:24;30;CU;1;0,0
Y301343900;4905939112;0084186632;07/01/2022;15:29:24;49;CU;8;0,0
Y301343900;4905939112;0084186632;07/01/2022;15:29:24;46;CU;8;0,0
Y301519800;4905939112;0084186632;07/01/2022;15:29:24;340;CU;28;0,1
Y301519800;4905939112;0084186632;07/01/2022;15:29:24;11;CU;1;0,0
Y301522000;4905939112;0084186632;07/01/2022;15:29:24;102;CU;17;0,0
Y301522100;4905939112;0084186632;07/01/2022;15:29:24;36;CU;6;0,0
Y301522100;4905939112;0084186632;07/01/2022;15:29:24;82;CU;14;0,0
Y301764100;4905939112;0084186632;07/01/2022;15:29:24;59;CU;5;0,0
Y301764100;4905939112;0084186632;07/01/2022;15:29:24;22;CU;2;0,0
Y301780700;4905939112;0084186632;07/01/2022;15:29:24;126;CU;11;0,0
Y301780700;4905939112;0084186632;07/01/2022;15:29:24;6;CU;1;0,0
Y301780800;4905939112;0084186632;07/01/2022;15:29:24;5;CU;0;0,0
Y301780800;4905939112;0084186632;07/01/2022;15:29:24;130;CU;11;0,0
Y00561G0;4905939121;0084186631;07/01/2022;15:44:20;1;CU;0;0,0
Y000060804;4905939121;0084186631;07/01/2022;15:44:20;1;CU;0;0,0
Y000060804;4905939121;0084186631;07/01/2022;15:44:20;3;CU;1;0,0
Y000060904;4905939121;0084186631;07/01/2022;15:44:20;8;CU;1;0,0
Y000060904;4905939121;0084186631;07/01/2022;15:44:20;1;CU;0;0,0
Y300752500;4905939121;0084186631;07/01/2022;15:44:20;5;CU;1;0,0
Y301017000;4905939121;0084186631;07/01/2022;15:44:20;8;CU;1;0,0
Y301343901;4905939121;0084186631;07/01/2022;15:44:20;2;CU;0;0,0
Y301519800;4905939121;0084186631;07/01/2022;15:44:20;5;CU;0;0,0
Y301522100;4905939121;0084186631;07/01/2022;15:44:20;5;CU;1;0,0
Y301764100;4905939121;0084186631;07/01/2022;15:44:20;11;CU;1;0,0
Y301780700;4905939121;0084186631;07/01/2022;15:44:20;10;CU;1;0,0
Y301780800;4905939121;0084186631;07/01/2022;15:44:20;12;CU;1;0,0
Y00561G0;4905939522;0084186637;10/01/2022;09:14:27;10;CU;2;0,0
Y00561G0;4905939522;0084186637;10/01/2022;09:14:27;12;CU;2;0,0
Y000060802;4905939522;0084186637;10/01/2022;09:14:27;48;CU;8;0,0
Y000060902;4905939522;0084186637;10/01/2022;09:14:27;96;CU;16;0,0
Y300047300;4905939522;0084186637;10/01/2022;09:14:27;18;CU;3;0,0
Y300047300;4905939522;0084186637;10/01/2022;09:14:27;60;CU;10;0,0
Y300752300;4905939522;0084186637;10/01/2022;09:14:27;102;CU;17;0,1
Y300752500;4905939522;0084186637;10/01/2022;09:14:27;102;CU;17;0,1
Y300752602;4905939522;0084186637;10/01/2022;09:14:27;120;CU;10;0,0
Y300752700;4905939522;0084186637;10/01/2022;09:14:27;65;CU;11;0,0
Y300752700;4905939522;0084186637;10/01/2022;09:14:27;48;CU;8;0,0
Y301017000;4905939522;0084186637;10/01/2022;09:14:27;4;CU;1;0,0
Y301017000;4905939522;0084186637;10/01/2022;09:14:27;7;CU;1;0,0
Y301017000;4905939522;0084186637;10/01/2022;09:14:27;114;CU;19;0,1
Y301017600;4905939522;0084186637;10/01/2022;09:14:27;279;CU;47;0,2
Y301044700;4905939522;0084186637;10/01/2022;09:14:27;48;CU;8;0,0
Y301044706;4905939522;0084186637;10/01/2022;09:14:27;90;CU;15;0,0
Y301322800;4905939522;0084186637;10/01/2022;09:14:27;168;CU;28;0,1
Y301343900;4905939522;0084186637;10/01/2022;09:14:27;108;CU;18;0,1
Y301343901;4905939522;0084186637;10/01/2022;09:14:27;6;CU;1;0,0
Y301343901;4905939522;0084186637;10/01/2022;09:14:27;42;CU;7;0,0
Y301709100;4905939522;0084186637;10/01/2022;09:14:27;24;CU;4;0,0
Y00561G0;4905939526;0084186639;10/01/2022;09:14:31;16;CU;3;0,0
Y00561G0;4905939526;0084186639;10/01/2022;09:14:31;6;CU;1;0,0
